id,AssessTot,LotFront,NumFloors,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,YearBuilt,CommFAR,PopDensity,MedIncome,NumofHouses,EduRate,UnemployedRate,IfAlter,Central Harlem,Chelsea & Clinton,East Harlem,Gramercy Park and Murray Hill,GV & Soho,L Manhattan,L. East Side,U Eest Side,U West Side,WAHI,LandUse_1,LandUse_2,LandUse_3,LandUse_4,LandUse_5,LandUse_6,LandUse_7,LandUse_8,LandUse_9,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X,Zone,LandUse
24434,1871550,20.42,4,4000,1300,2600,1400,0,0,0,0,1910,2,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24439,724335,20,4,1360,3000,0,1360,0,0,0,0,1910,2,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24440,1669950,40,4,2360,5760,0,2360,0,0,0,0,1900,2,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,2
24450,346375,20,5,1368,4112,1368,0,0,0,0,0,1899,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24459,57323700,200.83,5,84337,0,0,0,0,0,0,84337,1910,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,U Eest Side,8
24462,4073850,60,9,0,38850,0,0,0,0,0,0,1918,0,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24463,34572600,200.83,20,28430,258325,0,10730,17700,0,0,0,1957,2,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24464,15714450,150,13,115000,0,115000,0,0,0,0,0,1961,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24466,17050050,200.83,11,7000,153890,7000,0,0,0,0,0,1924,0,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24468,56780100,200.83,18,243810,0,0,0,0,0,0,243810,1981,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,U Eest Side,8
24470,4389750,56,6,26158,0,26158,0,0,0,0,0,1900,0,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24471,5177700,75,5,24326,0,0,0,0,0,0,24326,1887,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,U Eest Side,8
24472,9372150,60,6,39000,0,0,0,0,0,0,39000,1886,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,U Eest Side,8
24473,3131550,70,1,6600,0,0,0,0,0,0,6600,1910,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24474,10781550,75.42,20,5200,98800,0,5200,0,0,0,0,1960,2,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24477,7615800,75,8,38259,0,0,0,0,0,0,38259,1974,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24478,37903500,100.42,17,239310,0,0,0,0,0,0,239310,1976,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,U Eest Side,8
24480,91492200,200.83,16,723300,0,723300,0,0,0,0,0,1913,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,U Eest Side,8
24483,1410750,20,5,7484,0,0,0,0,0,0,7484,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,U Eest Side,8
24496,1176300,25,3,6750,0,4500,0,0,0,0,2250,1899,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24497,1092382,25,4,2075,6225,0,0,0,0,0,2075,1920,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24503,4240800,58.08,4,19048,0,0,0,0,0,0,19048,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24514,389841,20,4,0,6332,0,0,0,0,0,0,1901,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24516,600790,20.08,6,0,8360,0,0,0,0,0,0,1920,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24528,1570500,20,5,7224,0,7224,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,U Eest Side,5
24531,13378942,60.42,18,3600,79561,3600,0,0,0,0,0,1969,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24532,1260989,0.04,5,4361,5620,4361,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24534,11911500,100.42,7,50933,0,0,0,0,0,0,50933,1981,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24535,3070350,55,5,17726,0,17726,0,0,0,0,0,1960,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,U Eest Side,5
24536,472780,20,5,0,7719,0,0,0,0,0,0,1899,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U Eest Side,1
24538,2561400,30.81,6,12292,0,0,0,0,0,0,12292,1931,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24540,1700100,20,5,7580,0,0,0,0,0,0,7580,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,U Eest Side,8
24544,2697300,33.33,4,3400,5537,0,3400,0,0,0,0,1930,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24546,1277347,20,5,1838,4607,0,1838,0,0,0,0,1917,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24560,23288400,125.42,20,11164,200954,0,11164,0,0,0,0,1962,2,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24562,1926000,33.33,5,9400,0,0,0,0,0,0,9400,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,U Eest Side,8
24571,321408,15,5,0,3360,0,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24572,398131,23,4,0,6326,0,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24576,203904,16.67,4,1300,4440,1300,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24590,642538,16.67,5,0,5027,0,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,U Eest Side,2
24591,5082748,30,23,1290,25640,1230,0,0,0,0,0,1982,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24596,426966,20,5,0,6912,0,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24599,20676150,204.33,22,19326,189474,0,10526,8800,0,0,0,1959,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24609,32203350,204.33,34,33712,291968,0,21312,12400,0,0,0,1962,2,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24611,1169100,16.67,5,5531,0,0,0,0,0,0,5531,1918,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24615,702000,20,5,1800,5115,0,1800,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24627,1303200,20,5,6465,0,0,0,0,0,0,6465,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24632,19949400,204.33,14,0,208986,0,0,0,0,0,0,1927,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24636,5751900,102.17,15,3800,52326,0,3800,0,0,0,0,1924,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24639,413226,18.75,5,0,5885,0,0,0,0,0,0,1920,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24640,10081350,90,16,2200,96173,2200,0,0,0,0,0,1929,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24649,9290250,85.17,11,8328,89000,0,8328,0,0,0,0,1923,2,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24653,1568250,17.17,4,2532,2466,0,2532,0,0,0,0,1980,2,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24654,248520,15,4,1100,3100,1100,0,0,0,0,0,1920,2,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24659,558900,18.75,6,0,7379,0,0,0,0,0,0,1920,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,2
24662,3766050,33.5,5,14701,0,0,0,0,0,0,14701,1915,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,U Eest Side,8
24671,11607302,100,15,5190,83765,5190,0,0,0,0,0,1924,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24673,369590,21,5,0,8400,0,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24676,8481150,25,8,39864,0,0,0,0,0,0,39864,1962,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24677,688711,26.75,5,0,7516,0,0,0,0,0,0,1920,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24680,363720,24,5,0,9405,0,0,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U Eest Side,1
24684,8852850,136.17,11,6000,72000,0,6000,0,0,0,0,1925,2,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24715,2896650,20,6,9000,0,0,0,0,0,0,9000,1997,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24722,4245300,70,1,6490,0,0,0,0,0,0,6490,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24723,2470050,30,6,12804,0,0,0,0,0,0,12804,1923,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24724,5231250,68.5,9,1000,48196,1000,0,0,0,0,0,1928,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24725,208754,17,4,0,3264,0,0,0,0,0,0,1899,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24734,1026996,25,5,2000,9076,0,2000,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24748,1295550,34,4,3400,3400,0,3400,0,0,0,0,1910,2,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24750,8649450,100,4,36980,0,0,0,0,0,0,36980,1966,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24758,1150650,16.83,4,1749,1716,0,1749,0,0,0,0,1910,2,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24759,616950,17.17,2,1785,0,0,1785,0,0,0,0,1910,2,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,U Eest Side,5
24761,7832697,69,11,14272,27335,6340,7932,0,0,0,0,1986,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24762,17258400,132.17,11,10696,117892,1376,9320,0,0,0,0,1929,2,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24764,1152000,27.17,5,2449,11020,0,2449,0,0,0,0,1910,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24771,12128400,148.75,4,34800,0,0,0,0,0,0,34800,1925,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24772,18070200,102.17,21,21016,170533,0,11016,0,0,0,10000,1962,2,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24773,2173050,102.17,2,8174,0,4087,4087,0,0,0,0,1910,2,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,U Eest Side,5
24774,6557400,100,5,21339,0,0,0,0,0,0,21339,1910,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24775,14867550,102.17,1,19000,0,0,19000,0,0,0,0,1912,2,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24785,105583500,204.33,14,775241,0,0,0,0,0,0,775241,1930,0,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,U Eest Side,8
24786,18013050,198.67,13,16000,166015,8000,0,8000,0,0,0,1959,0,110167,115076,29445,0.977,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24794,201902,22.58,5,1900,4412,950,950,0,0,0,0,1910,2,110167,115076,29445,0.977,0.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24798,6670350,100,1,6600,0,0,0,0,0,0,6600,1951,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24799,1034550,25,3,3900,1950,3900,0,0,0,0,0,1900,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,U Eest Side,5
24800,1034550,25,3,3900,1950,3900,0,0,0,0,0,1901,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,U Eest Side,5
24801,1512900,25,3,5708,0,0,0,0,0,0,5708,1920,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24810,2218500,50,5,1500,22425,1500,0,0,0,0,0,1930,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24811,702781,25,5,0,9615,0,0,0,0,0,0,1920,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,2
24815,352512,18.75,4,0,5760,0,0,0,0,0,0,1899,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24818,1828350,72.17,4,2786,2686,1346,1440,0,0,0,0,1910,2,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24820,6980850,70.67,5,23249,0,0,0,0,0,0,23249,1910,2,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24821,201300,18,4,0,2790,0,0,0,0,0,0,1899,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U Eest Side,1
24823,432425,18,6,0,8316,0,0,0,0,0,0,1899,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24834,1272150,30,4,1965,1705,0,1965,0,0,0,0,1910,2,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24840,17545500,77,15,9000,162207,9000,0,0,0,0,0,1927,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24841,2875950,26,15,0,29000,0,0,0,0,0,0,1931,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24842,677382,18.67,5,0,6321,0,0,0,0,0,0,1930,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24843,495316,18.67,5,0,4202,0,0,0,0,0,0,1905,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24845,364393,18.67,4,0,4032,0,0,0,0,0,0,1899,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24848,278414,17.08,4,0,3536,0,0,0,0,0,0,1899,2,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24854,6232050,73,10,1200,54683,1200,0,0,0,0,0,1928,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24859,1444050,25.5,5,1792,8255,0,1792,0,0,0,0,1917,2,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24862,5329800,43.75,15,0,51988,0,0,0,0,0,0,1927,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24868,10236150,91,14,0,107231,0,0,0,0,0,0,1929,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24877,583650,17.08,2,2169,0,918,1251,0,0,0,0,1910,0,137478,111691,16688,0.979,0.041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,U Eest Side,5
24878,11425053,66,21,0,63158,0,0,0,0,0,0,1985,0,137478,111691,16688,0.979,0.041,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,3
24881,4833450,20.08,3,7444,0,5924,1520,0,0,0,0,2006,10,74588,126378,23493,0.982,0.045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,G Park & M Hill,5
24886,1018309,25,4,2600,4800,0,2600,0,0,0,0,1910,0,74588,126378,23493,0.982,0.045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,G Park & M Hill,4
24896,2289600,60,1,5035,0,0,0,0,0,0,5035,1910,0,74588,126378,23493,0.982,0.045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,G Park & M Hill,8
24901,2103750,75.25,2,15800,0,0,15800,0,0,0,0,1962,10,74588,126378,23493,0.982,0.045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,G Park & M Hill,5
24907,1056326,19.17,4,1900,3600,0,1900,0,0,0,0,1920,0,74588,126378,23493,0.982,0.045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,G Park & M Hill,4
24908,14089500,100,13,17273,81015,650,8577,8022,0,0,0,1965,0,74588,126378,23493,0.982,0.045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,G Park & M Hill,4
24918,959830,20,5,1760,5280,0,1760,0,0,0,0,1910,0,74588,126378,23493,0.982,0.045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,G Park & M Hill,4
24926,8509950,200.83,6,14004,89300,0,14004,0,0,0,0,1940,2,84476,112869,22375,0.991,0.037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
24927,3182850,80,3,21360,0,0,0,0,0,0,21360,1930,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,U Eest Side,8
24934,331776,20,4,0,4000,0,0,0,0,0,0,1910,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24943,987576,20,5,1040,5060,0,1040,0,0,0,0,1910,0,74588,126378,23493,0.982,0.045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,G Park & M Hill,4
24947,441434,20,5,0,5720,0,0,0,0,0,0,1910,0,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,1
24951,42912902,200.83,43,68685,183269,6114,40723,21848,0,0,0,1986,2,84476,112869,22375,0.991,0.037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U Eest Side,4
